utility,pcr_target,measure_date,viral_conc_raw_LP1,viral_conc_raw_LP2,viral_conc_raw_LP3,lab_phase
Utility3,sars-cov-2,2023-09-05,NA,149384,NA,Lab Phase 2
Utility3,sars-cov-2,2023-09-07,NA,313660,NA,Lab Phase 2
Utility3,sars-cov-2,2023-09-11,NA,578358,NA,Lab Phase 2
Utility3,sars-cov-2,2023-09-14,NA,688030,NA,Lab Phase 2
Utility3,sars-cov-2,2023-09-18,NA,603683,NA,Lab Phase 2
Utility3,sars-cov-2,2023-09-21,NA,52699,NA,Lab Phase 2
Utility3,sars-cov-2,2023-09-25,NA,165097,NA,Lab Phase 2
Utility3,sars-cov-2,2023-09-28,NA,234989,NA,Lab Phase 2
Utility3,sars-cov-2,2023-10-03,NA,436003,NA,Lab Phase 2
Utility3,sars-cov-2,2023-10-05,NA,780585,NA,Lab Phase 2
Utility3,sars-cov-2,2023-10-09,NA,264232,NA,Lab Phase 2
Utility3,sars-cov-2,2023-10-12,NA,325549,NA,Lab Phase 2
Utility3,sars-cov-2,2023-10-16,NA,300217,NA,Lab Phase 2
Utility3,sars-cov-2,2023-10-19,NA,475034,NA,Lab Phase 2
Utility3,sars-cov-2,2023-10-23,NA,451151,NA,Lab Phase 2
Utility3,sars-cov-2,2023-10-26,NA,643072,NA,Lab Phase 2
Utility3,sars-cov-2,2023-10-30,NA,391837,NA,Lab Phase 2
Utility3,sars-cov-2,2023-11-06,NA,241479,NA,Lab Phase 2
Utility3,sars-cov-2,2023-11-13,NA,464160,NA,Lab Phase 2
Utility3,sars-cov-2,2023-11-16,NA,247445,NA,Lab Phase 2
Utility3,sars-cov-2,2023-11-20,NA,555151,NA,Lab Phase 2
Utility3,sars-cov-2,2023-11-27,NA,348374,NA,Lab Phase 2
Utility3,sars-cov-2,2023-11-30,NA,2000,NA,Lab Phase 2
Utility3,sars-cov-2,2023-12-04,NA,726832,NA,Lab Phase 2
Utility3,sars-cov-2,2023-12-07,NA,431418,NA,Lab Phase 2
Utility3,sars-cov-2,2023-12-11,NA,549738,NA,Lab Phase 2
Utility3,sars-cov-2,2023-12-14,NA,501017,NA,Lab Phase 2
Utility3,sars-cov-2,2023-12-18,NA,442951,NA,Lab Phase 2
Utility3,sars-cov-2,2023-12-21,NA,755372,NA,Lab Phase 2
Utility3,sars-cov-2,2024-01-02,NA,109978,NA,Lab Phase 2
Utility3,sars-cov-2,2024-01-04,NA,187758,NA,Lab Phase 2
Utility3,sars-cov-2,2024-01-08,NA,695106,NA,Lab Phase 2
Utility3,sars-cov-2,2024-01-11,NA,469931,NA,Lab Phase 2
Utility3,sars-cov-2,2024-01-15,NA,462891,NA,Lab Phase 2
Utility3,sars-cov-2,2024-01-18,NA,281113,NA,Lab Phase 2
Utility3,sars-cov-2,2024-01-22,NA,797818,NA,Lab Phase 2
Utility3,sars-cov-2,2024-01-25,NA,546557,NA,Lab Phase 2
Utility3,sars-cov-2,2024-01-29,NA,2000,NA,Lab Phase 2
Utility3,sars-cov-2,2024-02-01,NA,705086,NA,Lab Phase 2
Utility3,sars-cov-2,2024-02-05,NA,596123,NA,Lab Phase 2
Utility3,sars-cov-2,2024-02-08,NA,45826,NA,Lab Phase 2
Utility3,sars-cov-2,2024-02-12,NA,740871,NA,Lab Phase 2
Utility3,sars-cov-2,2024-02-15,NA,116167,NA,Lab Phase 2
Utility3,sars-cov-2,2024-02-19,NA,468941,NA,Lab Phase 2
Utility3,sars-cov-2,2024-02-22,NA,18285,NA,Lab Phase 2
Utility3,sars-cov-2,2024-02-26,NA,27658,NA,Lab Phase 2
Utility3,sars-cov-2,2024-02-29,NA,607030,NA,Lab Phase 2
Utility3,sars-cov-2,2024-03-04,NA,561412,NA,Lab Phase 2
Utility3,sars-cov-2,2024-03-11,NA,2000,NA,Lab Phase 2
Utility3,sars-cov-2,2024-03-21,NA,630354,NA,Lab Phase 2
Utility3,sars-cov-2,2024-03-21,NA,94984,NA,Lab Phase 2
Utility3,sars-cov-2,2024-03-25,NA,2000,NA,Lab Phase 2
Utility3,sars-cov-2,2024-03-25,NA,2000,NA,Lab Phase 2
Utility3,sars-cov-2,2024-03-28,NA,2000,NA,Lab Phase 2
Utility3,sars-cov-2,2024-04-01,NA,2000,NA,Lab Phase 2
Utility3,sars-cov-2,2024-04-04,NA,586151,NA,Lab Phase 2
Utility3,sars-cov-2,2024-04-08,NA,2000,NA,Lab Phase 2
Utility3,sars-cov-2,2024-04-11,NA,218785,NA,Lab Phase 2
Utility3,sars-cov-2,2024-04-15,NA,2000,NA,Lab Phase 2
Utility3,sars-cov-2,2024-04-18,NA,2000,NA,Lab Phase 2
Utility3,sars-cov-2,2024-04-22,NA,2000,NA,Lab Phase 2
Utility3,sars-cov-2,2024-04-25,NA,408542,NA,Lab Phase 2
Utility3,sars-cov-2,2024-04-29,NA,287039,NA,Lab Phase 2
Utility3,sars-cov-2,2024-05-02,NA,2000,NA,Lab Phase 2
Utility3,sars-cov-2,2024-05-06,NA,689925,NA,Lab Phase 2
Utility3,sars-cov-2,2024-05-09,NA,63814,NA,Lab Phase 2
Utility3,sars-cov-2,2024-05-13,NA,421098,NA,Lab Phase 2
Utility3,sars-cov-2,2024-05-16,NA,763416,NA,Lab Phase 2
Utility3,sars-cov-2,2024-05-20,NA,584536,NA,Lab Phase 2
Utility3,sars-cov-2,2024-05-23,NA,225665,NA,Lab Phase 2
Utility3,sars-cov-2,2024-05-28,NA,2000,NA,Lab Phase 2
Utility3,sars-cov-2,2024-05-30,NA,2000,NA,Lab Phase 2
Utility3,sars-cov-2,2024-06-03,NA,680280,NA,Lab Phase 2
Utility3,sars-cov-2,2024-06-06,NA,414586,NA,Lab Phase 2
Utility3,sars-cov-2,2024-06-10,NA,775602,NA,Lab Phase 2
Utility3,sars-cov-2,2024-06-13,NA,111894,NA,Lab Phase 2
Utility3,sars-cov-2,2024-06-17,NA,653127,NA,Lab Phase 2
Utility3,sars-cov-2,2024-06-20,NA,497774,NA,Lab Phase 2
Utility3,sars-cov-2,2024-06-24,NA,5698,NA,Lab Phase 2
Utility3,sars-cov-2,2024-06-27,NA,729446,NA,Lab Phase 2
Utility3,sars-cov-2,2024-07-01,NA,218200,NA,Lab Phase 2
Utility3,sars-cov-2,2024-07-08,NA,421997,NA,Lab Phase 2
Utility3,sars-cov-2,2024-07-11,NA,79562,NA,Lab Phase 2
Utility3,sars-cov-2,2024-07-15,NA,2000,NA,Lab Phase 2
Utility3,sars-cov-2,2024-07-18,NA,780898,NA,Lab Phase 2
Utility3,sars-cov-2,2024-07-22,NA,179298,NA,Lab Phase 2
Utility3,sars-cov-2,2024-07-25,NA,2000,NA,Lab Phase 2
Utility3,sars-cov-2,2024-07-29,NA,311611,NA,Lab Phase 2
Utility3,sars-cov-2,2024-08-01,NA,229900,NA,Lab Phase 2
Utility3,sars-cov-2,2024-08-05,NA,785712,NA,Lab Phase 2
Utility3,sars-cov-2,2024-08-08,NA,460972,NA,Lab Phase 2
Utility3,sars-cov-2,2024-08-12,NA,355152,NA,Lab Phase 2
Utility3,sars-cov-2,2024-08-15,NA,452114,NA,Lab Phase 2
Utility3,sars-cov-2,2024-08-19,NA,165179,NA,Lab Phase 2
Utility3,sars-cov-2,2024-08-22,NA,243889,NA,Lab Phase 2
Utility3,sars-cov-2,2024-09-05,NA,247710,NA,Lab Phase 2
Utility3,sars-cov-2,2024-09-09,NA,293089,NA,Lab Phase 2
Utility3,sars-cov-2,2024-09-16,NA,107436,NA,Lab Phase 2
Utility3,sars-cov-2,2024-09-19,NA,701183,NA,Lab Phase 2
Utility3,sars-cov-2,2024-09-23,NA,395136,NA,Lab Phase 2
Utility3,sars-cov-2,2024-09-26,NA,294065,NA,Lab Phase 2
Utility3,sars-cov-2,2024-09-30,NA,NA,3328894,Lab Phase 3
Utility3,sars-cov-2,2024-10-03,NA,NA,14759634,Lab Phase 3
Utility3,sars-cov-2,2024-10-14,NA,NA,15864623,Lab Phase 3
Utility3,sars-cov-2,2024-10-17,NA,NA,2163221,Lab Phase 3
Utility3,sars-cov-2,2024-10-21,NA,NA,10349907,Lab Phase 3
Utility3,sars-cov-2,2024-10-24,NA,NA,600,Lab Phase 3
Utility3,sars-cov-2,2024-10-28,NA,NA,1440604,Lab Phase 3
Utility3,sars-cov-2,2024-11-04,NA,NA,12630294,Lab Phase 3
Utility3,sars-cov-2,2024-11-07,NA,NA,8084170,Lab Phase 3
Utility3,sars-cov-2,2024-11-12,NA,NA,10831604,Lab Phase 3
Utility3,sars-cov-2,2024-11-14,NA,NA,5896870,Lab Phase 3
Utility3,sars-cov-2,2024-11-18,NA,NA,731634,Lab Phase 3
Utility3,sars-cov-2,2024-11-21,NA,NA,600,Lab Phase 3
Utility3,sars-cov-2,2024-11-25,NA,NA,11430765,Lab Phase 3
Utility3,sars-cov-2,2024-12-02,NA,NA,13036082,Lab Phase 3
Utility3,sars-cov-2,2024-12-05,NA,NA,7342566,Lab Phase 3
Utility3,sars-cov-2,2024-12-09,NA,NA,4939772,Lab Phase 3
Utility3,sars-cov-2,2024-12-12,NA,NA,795509,Lab Phase 3
Utility3,sars-cov-2,2024-12-16,NA,NA,765800,Lab Phase 3
Utility3,sars-cov-2,2024-12-19,NA,NA,12877748,Lab Phase 3
Utility3,sars-cov-2,2024-12-26,NA,NA,13482119,Lab Phase 3
Utility3,sars-cov-2,2024-12-30,NA,NA,554013,Lab Phase 3
Utility3,sars-cov-2,2025-01-02,NA,NA,12776253,Lab Phase 3
Utility3,sars-cov-2,2025-01-06,NA,NA,10214194,Lab Phase 3
Utility3,sars-cov-2,2025-01-09,NA,NA,600,Lab Phase 3
Utility3,sars-cov-2,2025-01-13,NA,NA,2158432,Lab Phase 3
Utility3,sars-cov-2,2025-01-16,NA,NA,14640107,Lab Phase 3
Utility3,sars-cov-2,2025-01-21,NA,NA,13846142,Lab Phase 3
Utility3,sars-cov-2,2025-01-23,NA,NA,600,Lab Phase 3
Utility3,sars-cov-2,2025-01-27,NA,NA,7923235,Lab Phase 3
Utility3,sars-cov-2,2025-01-30,NA,NA,11513133,Lab Phase 3
Utility3,sars-cov-2,2025-02-03,NA,NA,2899874,Lab Phase 3
Utility3,sars-cov-2,2025-02-06,NA,NA,2838329,Lab Phase 3
Utility3,sars-cov-2,2025-02-10,NA,NA,16018487,Lab Phase 3
Utility3,sars-cov-2,2025-02-13,NA,NA,2868352,Lab Phase 3
Utility3,sars-cov-2,2025-02-18,NA,NA,14618615,Lab Phase 3
Utility3,sars-cov-2,2025-02-20,NA,NA,600,Lab Phase 3
Utility3,sars-cov-2,2025-02-24,NA,NA,3527424,Lab Phase 3
Utility3,sars-cov-2,2025-02-27,NA,NA,691094,Lab Phase 3
Utility3,sars-cov-2,2025-03-03,NA,NA,15634690,Lab Phase 3
Utility3,sars-cov-2,2025-03-06,NA,NA,66613,Lab Phase 3
Utility3,sars-cov-2,2025-03-13,NA,NA,600,Lab Phase 3
Utility3,sars-cov-2,2025-03-17,NA,NA,10059244,Lab Phase 3
Utility3,sars-cov-2,2025-03-17,NA,NA,10059244,Lab Phase 3
Utility3,sars-cov-2,2025-03-17,NA,NA,10059244,Lab Phase 3
Utility3,sars-cov-2,2025-03-17,NA,NA,10059244,Lab Phase 3
Utility3,sars-cov-2,2025-03-20,NA,NA,7586335,Lab Phase 3
Utility3,sars-cov-2,2025-03-24,NA,NA,7255912,Lab Phase 3
Utility3,sars-cov-2,2025-03-27,NA,NA,600,Lab Phase 3
Utility3,sars-cov-2,2025-03-31,NA,NA,6253210,Lab Phase 3
Utility3,sars-cov-2,2025-04-03,NA,NA,9106087,Lab Phase 3
Utility3,sars-cov-2,2025-04-07,NA,NA,6901895,Lab Phase 3
Utility3,sars-cov-2,2025-04-10,NA,NA,719151,Lab Phase 3
Utility3,sars-cov-2,2025-04-14,NA,NA,600,Lab Phase 3
Utility3,sars-cov-2,2025-04-17,NA,NA,600,Lab Phase 3
Utility3,sars-cov-2,2025-04-21,NA,NA,12553572,Lab Phase 3
Utility3,sars-cov-2,2025-04-24,NA,NA,600,Lab Phase 3
Utility3,sars-cov-2,2025-04-28,NA,NA,4613384,Lab Phase 3
Utility3,sars-cov-2,2025-05-01,NA,NA,4211655,Lab Phase 3
Utility3,sars-cov-2,2025-05-05,NA,NA,11474401,Lab Phase 3
Utility3,sars-cov-2,2025-05-08,NA,NA,600,Lab Phase 3
Utility3,sars-cov-2,2025-05-12,NA,NA,5738409,Lab Phase 3
Utility3,sars-cov-2,2025-05-15,NA,NA,600,Lab Phase 3
Utility3,sars-cov-2,2025-05-19,NA,NA,5151914,Lab Phase 3
Utility3,sars-cov-2,2025-05-22,NA,NA,600,Lab Phase 3
Utility3,sars-cov-2,2025-05-29,NA,NA,2708622,Lab Phase 3
Utility3,sars-cov-2,2025-06-02,NA,NA,3376344,Lab Phase 3
Utility3,sars-cov-2,2025-06-05,NA,NA,1969073,Lab Phase 3
Utility3,sars-cov-2,2025-06-09,NA,NA,9621181,Lab Phase 3
Utility3,sars-cov-2,2025-06-12,NA,NA,6094415,Lab Phase 3
Utility3,sars-cov-2,2025-06-16,NA,NA,12593709,Lab Phase 3
Utility3,sars-cov-2,2025-06-23,NA,NA,600,Lab Phase 3
Utility3,sars-cov-2,2025-06-26,NA,NA,600,Lab Phase 3
Utility4,FLUAV,2024-09-30,NA,NA,600,Lab Phase 3
Utility4,FLUAV,2024-10-02,NA,NA,600,Lab Phase 3
Utility4,FLUAV,2024-10-08,NA,NA,600,Lab Phase 3
Utility4,FLUAV,2024-10-09,NA,NA,600,Lab Phase 3
Utility4,FLUAV,2024-10-14,NA,NA,600,Lab Phase 3
Utility4,FLUAV,2024-10-16,NA,NA,600,Lab Phase 3
Utility4,FLUAV,2024-10-21,NA,NA,600,Lab Phase 3
Utility4,FLUAV,2024-10-23,NA,NA,600,Lab Phase 3
Utility4,FLUAV,2024-10-28,NA,NA,600,Lab Phase 3
Utility4,FLUAV,2024-10-30,NA,NA,600,Lab Phase 3
Utility4,FLUAV,2024-11-04,NA,NA,600,Lab Phase 3
Utility4,FLUAV,2024-11-06,NA,NA,600,Lab Phase 3
Utility4,FLUAV,2024-11-12,NA,NA,600,Lab Phase 3
Utility4,FLUAV,2024-11-13,NA,NA,600,Lab Phase 3
Utility4,FLUAV,2024-11-18,NA,NA,600,Lab Phase 3
Utility4,FLUAV,2024-11-20,NA,NA,600,Lab Phase 3
Utility4,FLUAV,2024-11-25,NA,NA,600,Lab Phase 3
Utility4,FLUAV,2024-12-02,NA,NA,600,Lab Phase 3
Utility4,FLUAV,2024-12-04,NA,NA,600,Lab Phase 3
Utility4,FLUAV,2024-12-09,NA,NA,600,Lab Phase 3
Utility4,FLUAV,2024-12-11,NA,NA,2067501,Lab Phase 3
Utility4,FLUAV,2024-12-16,NA,NA,556691,Lab Phase 3
Utility4,FLUAV,2024-12-18,NA,NA,1406781,Lab Phase 3
Utility4,FLUAV,2024-12-30,NA,NA,1722772,Lab Phase 3
Utility4,FLUAV,2025-01-06,NA,NA,341590,Lab Phase 3
Utility4,FLUAV,2025-01-08,NA,NA,1092854,Lab Phase 3
Utility4,FLUAV,2025-01-13,NA,NA,1418130,Lab Phase 3
Utility4,FLUAV,2025-01-15,NA,NA,1111373,Lab Phase 3
Utility4,FLUAV,2025-01-21,NA,NA,356439,Lab Phase 3
Utility4,FLUAV,2025-01-27,NA,NA,1727736,Lab Phase 3
Utility4,FLUAV,2025-02-03,NA,NA,1943286,Lab Phase 3
Utility4,FLUAV,2025-02-05,NA,NA,1097487,Lab Phase 3
Utility4,FLUAV,2025-02-10,NA,NA,1900066,Lab Phase 3
Utility4,FLUAV,2025-02-12,NA,NA,732836,Lab Phase 3
Utility4,FLUAV,2025-02-18,NA,NA,1074797,Lab Phase 3
Utility4,FLUAV,2025-02-19,NA,NA,724016,Lab Phase 3
Utility4,FLUAV,2025-02-24,NA,NA,441633,Lab Phase 3
Utility4,FLUAV,2025-03-03,NA,NA,600,Lab Phase 3
Utility4,FLUAV,2025-03-05,NA,NA,1004473,Lab Phase 3
Utility4,FLUAV,2025-03-10,NA,NA,600,Lab Phase 3
Utility4,FLUAV,2025-03-12,NA,NA,1298379,Lab Phase 3
Utility4,FLUAV,2025-03-17,NA,NA,600,Lab Phase 3
Utility4,FLUAV,2025-03-19,NA,NA,859023,Lab Phase 3
Utility4,FLUAV,2025-03-24,NA,NA,71276,Lab Phase 3
Utility4,FLUAV,2025-03-26,NA,NA,600,Lab Phase 3
Utility4,FLUAV,2025-03-31,NA,NA,600,Lab Phase 3
Utility4,FLUAV,2025-04-02,NA,NA,600,Lab Phase 3
Utility4,FLUAV,2025-04-07,NA,NA,600,Lab Phase 3
Utility4,FLUAV,2025-04-09,NA,NA,600,Lab Phase 3
Utility4,FLUAV,2025-04-14,NA,NA,600,Lab Phase 3
Utility4,FLUAV,2025-04-16,NA,NA,600,Lab Phase 3
Utility4,FLUAV,2025-04-21,NA,NA,600,Lab Phase 3
Utility4,FLUAV,2025-04-23,NA,NA,600,Lab Phase 3
Utility4,FLUAV,2025-04-28,NA,NA,600,Lab Phase 3
Utility4,FLUAV,2025-04-30,NA,NA,600,Lab Phase 3
Utility4,FLUAV,2025-05-07,NA,NA,600,Lab Phase 3
Utility4,FLUAV,2025-05-12,NA,NA,600,Lab Phase 3
Utility4,FLUAV,2025-05-14,NA,NA,600,Lab Phase 3
Utility4,FLUAV,2025-05-19,NA,NA,600,Lab Phase 3
Utility4,FLUAV,2025-05-21,NA,NA,600,Lab Phase 3
Utility4,FLUAV,2025-05-27,NA,NA,600,Lab Phase 3
Utility4,FLUAV,2025-05-28,NA,NA,600,Lab Phase 3
Utility4,FLUAV,2025-06-02,NA,NA,600,Lab Phase 3
Utility4,FLUAV,2025-06-04,NA,NA,600,Lab Phase 3
Utility4,FLUAV,2025-06-11,NA,NA,600,Lab Phase 3
Utility4,FLUAV,2025-06-16,NA,NA,600,Lab Phase 3
Utility4,FLUAV,2025-06-23,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2024-09-30,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2024-10-02,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2024-10-08,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2024-10-09,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2024-10-14,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2024-10-16,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2024-10-21,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2024-10-23,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2024-10-28,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2024-10-30,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2024-11-04,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2024-11-06,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2024-11-12,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2024-11-13,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2024-11-18,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2024-11-20,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2024-11-25,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2024-12-02,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2024-12-04,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2024-12-09,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2024-12-11,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2024-12-16,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2024-12-18,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2024-12-30,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2025-01-06,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2025-01-08,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2025-01-13,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2025-01-15,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2025-01-21,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2025-01-27,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2025-02-03,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2025-02-05,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2025-02-10,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2025-02-12,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2025-02-18,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2025-02-19,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2025-02-24,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2025-03-03,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2025-03-05,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2025-03-10,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2025-03-12,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2025-03-17,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2025-03-19,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2025-03-24,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2025-03-26,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2025-03-31,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2025-04-02,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2025-04-07,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2025-04-09,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2025-04-14,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2025-04-16,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2025-04-21,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2025-04-23,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2025-04-28,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2025-04-30,NA,NA,1490249,Lab Phase 3
Utility4,FLUBV,2025-05-07,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2025-05-12,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2025-05-14,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2025-05-19,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2025-05-21,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2025-05-27,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2025-05-28,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2025-06-02,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2025-06-04,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2025-06-11,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2025-06-16,NA,NA,600,Lab Phase 3
Utility4,FLUBV,2025-06-23,NA,NA,600,Lab Phase 3
Utility4,sars-cov-2,2022-02-28,263170,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-03-02,197841,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-03-07,315785,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-03-09,317797,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-03-14,232769,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-03-16,189666,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-03-21,152905,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-03-23,248132,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-04-04,219146,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-04-06,253977,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-04-11,208408,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-04-13,33974,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-04-18,224750,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-04-20,304521,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-04-25,99698,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-04-27,182026,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-05-02,162229,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-05-04,313814,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-05-09,113318,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-05-11,29081,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-05-16,182304,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-05-18,113915,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-05-25,310709,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-06-01,179787,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-06-06,166354,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-06-08,59663,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-06-13,180963,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-06-15,68578,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-06-22,103358,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-06-27,45508,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-06-29,103111,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-07-05,109579,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-07-06,101396,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-07-11,106356,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-07-13,200777,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-07-18,330263,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-07-20,38277,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-07-25,53207,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-08-01,28734,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-08-03,119129,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-08-08,219256,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-08-10,85424,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-08-15,162113,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-08-17,183910,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-08-22,111180,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-08-24,130218,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-08-29,319316,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-08-31,297885,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-09-06,257650,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-09-07,194833,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-09-12,37063,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-09-14,53329,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-09-19,226323,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-09-21,293702,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-09-26,13689,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-09-28,216733,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-10-03,139260,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-10-10,241082,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-10-12,24952,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-10-17,62748,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-10-19,54349,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-10-24,26164,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-10-26,57278,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-10-31,274899,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-11-02,247198,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-11-07,260040,NA,NA,Lab Phase 1
Utility4,sars-cov-2,2022-11-09,252753,NA,NA,Lab Phase 1
