utility,measure_date,sars,new_cases_utility,new_hosp_utility,county_names,population_served,capacity_mgd,lpha1,lpha2,lpha3,pcr_target,activation_start,activation_end,public_repository,Surv_System,participation_status,classification,slope,p_val
Utility5,2025-02-20,3767476,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Plateau,-4.627932847377547e-6,0.9881274816010397
Utility5,2025-02-24,600,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Plateau,-1.805831789788066e-4,0.5976170748538456
Utility5,2025-02-26,6522427,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Plateau,-3.4486601322689857e-4,0.3136662462175417
Utility5,2025-02-27,3545354,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Plateau,-9.252114650425569e-4,0.06296985885753904
Utility5,2025-03-03,5067269,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Decreasing,-0.0017316300207091764,0.012909575923382195
Utility5,2025-03-06,3499038,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Decreasing,-0.0031568248796093844,0.001988573334060618
Utility5,2025-03-10,600,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Decreasing,-0.0044207985511864455,0.0014578639472285283
Utility5,2025-03-13,1247689,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Decreasing,-0.006055919943237182,1.8842334195861521e-4
Utility5,2025-03-17,2777534,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Decreasing,-0.007065425564011548,1.1275150307353952e-5
Utility5,2025-03-20,2887180,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Decreasing,-0.0073116857670758395,5.1137835891063515e-5
Utility5,2025-03-24,1874164,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Decreasing,-0.005780107012174896,0.002961166878637065
Utility5,2025-03-27,3068480,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Plateau,-0.002387787474076837,0.19696980112822984
Utility5,2025-03-31,6320516,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Plateau,0.001690540334518795,0.3956432376792383
Utility5,2025-04-03,3530764,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Increasing,0.0049939408970370025,0.01607792674915584
Utility5,2025-04-07,3886461,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Increasing,0.0070443128332227,4.5138385527239145e-4
Utility5,2025-04-14,3329385,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Increasing,0.00782091358593405,6.462776924754044e-4
Utility5,2025-04-17,537212,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Increasing,0.006710942710969583,3.03121432584789e-4
Utility5,2025-04-21,4874575,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Increasing,0.006572833334521,1.9308353251383016e-4
Utility5,2025-04-24,600,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Increasing,0.006892255805525725,1.1901441869382775e-4
Utility5,2025-04-28,7109023,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Increasing,0.006977605720232845,9.492314805098521e-5
Utility5,2025-05-01,4486366,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Increasing,0.005939486563557595,0.002618141550565659
Utility5,2025-05-08,3830551,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Increasing,0.0033719114898529585,0.04846347676788007
Utility5,2025-05-12,1654232,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Plateau,7.836115897510065e-4,0.4501165051372797
Utility5,2025-05-15,4407862,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Plateau,-2.475389185968216e-4,0.717965060633377
Utility5,2025-05-19,4482330,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Plateau,-8.770891736030592e-4,0.08935864883060674
Utility5,2025-05-22,3174566,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Plateau,-0.0011915537440890253,0.07365749421024947
Utility5,2025-05-27,600,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Plateau,-9.33177693538925e-4,0.12108074498518603
Utility5,2025-05-29,1954739,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Plateau,-6.433200845670878e-4,0.14728738917868775
Utility5,2025-06-02,6322807,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Plateau,4.959062292762277e-4,0.5459675436855036
Utility5,2025-06-05,6729369,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Plateau,0.0013672020902596763,0.1747243751200685
Utility5,2025-06-09,2895781,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Plateau,0.0016458935629936416,0.08894305742320101
Utility5,2025-06-12,2773447,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Increasing,0.001871170721770778,0.04648130269258506
Utility5,2025-06-16,3692962,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Increasing,0.001974594847979713,0.04165427329498192
Utility5,2025-06-23,4324239,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Plateau,0.002480134778436859,0.1383181632006837
Utility5,2025-06-26,7093364,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Increasing,0.0050108229925053226,0.02677399578928308
