"","reporting_jurisdiction","county_names","other_jurisdiction","zipcode","population_served","sewage_travel_time","sample_location","sample_location_specify","institution_type","epaid","wwtp_name","wwtp_jurisdiction","capacity_mgd","industrial_input","stormwater_input","influent_equilibrated","sample_type","composite_freq","sample_matrix","collection_storage_time","collection_storage_temp","pasteurized","pretreatment","pretreatment_specify","solids_separation","concentration_method","extraction_method","pre_conc_storage_time","pre_conc_storage_temp","pre_ext_storage_time","pre_ext_storage_temp","tot_conc_vol","ext_blank","rec_eff_target_name","rec_eff_spike_matrix","rec_eff_spike_conc","pcr_target","pcr_gene_target","pcr_gene_target_ref","pcr_type","lod_ref","hum_frac_target_mic","hum_frac_target_mic_ref","hum_frac_target_chem","hum_frac_target_chem_ref","other_norm_name","other_norm_ref","quant_stan_type","stan_ref","inhibition_method","num_no_target_control","sample_collect_date","sample_collect_time","flow_rate","ph","conductivity","tss","collection_water_temp","equiv_sewage_amt","sample_id","lab_id","qc_ignore","analysis_ignore","validated_method","test_result_date","pcr_target_units","pcr_target_avg_conc","pcr_target_std_error","pcr_target_cl_95_lo","pcr_target_cl_95_up","pcr_target_below_lod","lod_sewage","ntc_amplify","rec_eff_percent","inhibition_detect","inhibition_adjust","hum_frac_mic_conc","hum_frac_mic_unit","hum_frac_chem_conc","hum_frac_chem_unit","other_norm_conc","other_norm_unit","quality_flag","major_lab_method","major_lab_method_desc","qc_internal"
"1913","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,"Composite",NA,"raw wastewater",NA,2.6,"no","no",NA,NA,"thermo magmax wastewater ultra nucleic acid isolation kit","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",60.5,"sars-cov-2","N2","CDC N2 Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. , J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","(2019-nCoV/USA-WA1/2020)","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"5/29/2024","-2209048920",6.85,NA,NA,NA,NA,44045,"UD202040529","CDPHE",NA,NA,"yes","6/3/2024","copies/L wastewater",104907,30471,12466,104907,"yes",4000,"no",12,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,"PASS"
"1914","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,"composite",NA,"raw wastewater",NA,0,"no","no",NA,NA,"innovaprep ultrafiltration","EZ-1",0,NA,NA,40,40,"no","MHV","raw sample",3.5,"sars-cov-2","n2","CDC N2 primers","ddpcr","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","(2019-nCoV/USA-WA1/2020)","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"5/30/2023","-2208963600",7.71,NA,NA,NA,NA,44045,"UD20230530","CDPHE",NA,NA,NA,"6/8/2023","copies/L wastewater",60761,36832,60761,30903,"no",4000,"no",61.74966,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,NA
"1915","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,"composite",NA,"raw wastewater",NA,0,"no","no",NA,NA,"innovaprep ultrafiltration","EZ-1",0,NA,NA,40,40,"no","MHV","raw sample",3.5,"sars-cov-2","n2","CDC N2 primers","ddpcr","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","(2019-nCoV/USA-WA1/2020)","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"5/31/2023","-2208963600",7.46,NA,NA,NA,NA,44045,"UD20230531","CDPHE",NA,NA,NA,"6/5/2023","copies/L wastewater",174028,40536,151678,174028,"no",4000,"no",44.96219,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,NA
"1916","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,"24-hr flow-weighted composite",NA,"raw wastewater",NA,0,"no","no",NA,NA,"innovaprep ultrafiltration","EZ-1",0,NA,NA,40,40,"no","MHV","raw sample",NA,"sars-cov-2","n2","CDC N2 primers","ddpcr","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","(2019-nCoV/USA-WA1/2020)","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"6/1/2022","-2208963600",7.68,NA,NA,NA,NA,44045,"UD20220601","CDPHE",NA,NA,NA,"7/10/2022","copies/L wastewater",179787,35499,153792,53152,NA,4000,"no",120.03536,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,NA
"1917","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,"Composite",NA,"raw wastewater",NA,2.6,"no","no",NA,NA,"thermo magmax wastewater ultra nucleic acid isolation kit","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",60.5,"sars-cov-2","N2","CDC N2 Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. , J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","(2019-nCoV/USA-WA1/2020)","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"6/3/2024","-2209049400",6.7,NA,NA,NA,NA,44045,"UD20240603","CDPHE",NA,NA,"yes","6/13/2024","copies/L wastewater",230538,31967,230538,230538,"no",4000,"no",NA,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,"PASS"
"1918","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,"composite",NA,"raw wastewater",NA,0,"no","no",NA,NA,"innovaprep ultrafiltration","EZ-1",0,NA,NA,40,40,"no","MHV","raw sample",3.5,"sars-cov-2","n2","CDC N2 primers","ddpcr","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","(2019-nCoV/USA-WA1/2020)","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"6/5/2023","-2208963600",7.41,NA,NA,NA,NA,44045,"UD20230605","CDPHE",NA,NA,NA,"6/10/2023","copies/L wastewater",95363,1826,95363,95363,"no",4000,"no",48.18262,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,NA
"1919","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,"Composite",NA,"raw wastewater",NA,2.8,"no","no",NA,NA,"thermo magmax wastewater ultra nucleic acid isolation kit","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",60.5,"sars-cov-2","N2","CDC N2 Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. , J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","(2019-nCoV/USA-WA1/2020)","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"6/5/2024","-2209048920",6.58,NA,NA,NA,NA,44045,"UD20240605","CDPHE",NA,NA,"yes","6/12/2024","copies/L wastewater",272916,14824,135705,272916,"no",4000,"no",NA,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,"PASS"
"1920","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,"24-hr flow-weighted composite",NA,"raw wastewater",NA,0,"no","no",NA,NA,"innovaprep ultrafiltration","EZ-1",0,NA,NA,40,40,"no","MHV","raw sample",NA,"sars-cov-2","n2","CDC N2 primers","ddpcr","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","(2019-nCoV/USA-WA1/2020)","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"6/6/2022","-2208963600",7.59,NA,NA,NA,NA,44045,"UD20220606","CDPHE",NA,NA,NA,"6/26/2022","copies/L wastewater",166354,36167,166354,28166,NA,4000,"no",27.45357,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,NA
"1921","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,"24-hr flow-weighted composite",NA,"raw wastewater",NA,0,"no","no",NA,NA,"innovaprep ultrafiltration","EZ-1",0,NA,NA,40,40,"no","MHV","raw sample",NA,"sars-cov-2","n2","CDC N2 primers","ddpcr","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","(2019-nCoV/USA-WA1/2020)","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"6/8/2022","-2208963600",7.62,NA,NA,NA,NA,44045,"UD20220608","CDPHE",NA,NA,NA,"6/26/2022","copies/L wastewater",59663,29741,59663,59663,NA,4000,"no",66.77859,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,NA
"1922","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,"Composite",NA,"raw wastewater",NA,2.6,"no","no",NA,NA,"thermo magmax wastewater ultra nucleic acid isolation kit","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",60.5,"sars-cov-2","N2","CDC N2 Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. , J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","(2019-nCoV/USA-WA1/2020)","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"6/10/2024","-2209048080",6.65,NA,NA,NA,NA,44045,"Gj20240610","CDPHE",NA,NA,"yes","6/17/2024","copies/L wastewater",249804,39551,249804,210741,"no",4000,"no",NA,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,"PASS"
"1923","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,"composite",NA,"raw wastewater",NA,0,"no","no",NA,NA,"innovaprep ultrafiltration","EZ-1",0,NA,NA,40,40,"no","MHV","raw sample",3.5,"sars-cov-2","N2","CDC N2 Primers","ddpcr","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","(2019-nCoV/USA-WA1/2020)","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"6/12/2023","-2208963600",7.38,NA,NA,NA,NA,44045,"UD20230612","CDPHE",NA,NA,NA,"6/15/2023","copies/L wastewater",349171,28581,210371,111403,"no",4000,"no",23.12072,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,NA
"1924","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,"Composite",NA,"raw wastewater",NA,3,"no","no",NA,NA,"thermo magmax wastewater ultra nucleic acid isolation kit","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",60.5,"sars-cov-2","N2","CDC N2 Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. , J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","(2019-nCoV/USA-WA1/2020)","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"6/12/2024","-2209044060",6.7,NA,NA,NA,NA,44045,"UD20240612","CDPHE",NA,NA,"yes","6/17/2024","copies/L wastewater",341332,13003,151337,332449,"no",4000,"no",NA,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,"PASS"
"1925","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,"24-hr flow-weighted composite",NA,"raw wastewater",NA,0,"no","no",NA,NA,"innovaprep ultrafiltration","EZ-1",0,NA,NA,40,40,"no","MHV","raw sample",NA,"sars-cov-2","n2","CDC N2 primers","ddpcr","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","(2019-nCoV/USA-WA1/2020)","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"6/13/2022","-2208963600",7.792,NA,NA,NA,NA,44045,"UD20220613","CDPHE",NA,NA,NA,"6/21/2022","copies/L wastewater",180963,30433,101138,180963,NA,4000,"no",9.59815,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,NA
"1926","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,"24-hr flow-weighted composite",NA,"raw wastewater",NA,0,"no","no",NA,NA,"innovaprep ultrafiltration","EZ-1",0,NA,NA,40,40,"no","MHV","raw sample",NA,"sars-cov-2","n2","CDC N2 primers","ddpcr","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","(2019-nCoV/USA-WA1/2020)","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"6/15/2022","-2208963600",7.41,NA,NA,NA,NA,44045,"UD20220615","CDPHE",NA,NA,NA,"6/26/2022","copies/L wastewater",68578,19375,68578,68578,NA,4000,"no",22.57662,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,NA
"1927","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,"Composite",NA,"raw wastewater",NA,2.3,"no","no",NA,NA,"thermo magmax wastewater ultra nucleic acid isolation kit","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",60.5,"sars-cov-2","N2","CDC N2 Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. , J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","(2019-nCoV/USA-WA1/2020)","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"6/20/2024","-2209048560",6.62,NA,NA,NA,NA,44045,"UD20240620","CDPHE",NA,NA,"yes","7/8/2024","copies/L wastewater",172703,1410,164383,172703,"no",4000,"no",NA,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,"PASS"
"1928","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,"24-hr flow-weighted composite",NA,"raw wastewater",NA,0,"no","no",NA,NA,"innovaprep ultrafiltration","EZ-1",0,NA,NA,40,40,"no","MHV","raw sample",NA,"sars-cov-2","n2","CDC N2 primers","ddpcr","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","(2019-nCoV/USA-WA1/2020)","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"6/22/2022","-2208963600",7.01,NA,NA,NA,NA,44045,"UD20220622","CDPHE",NA,NA,NA,"6/25/2022","copies/L wastewater",103358,35160,103358,92415,NA,4000,"no",33.99767,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,NA
"1929","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,"Composite",NA,"raw wastewater",NA,2.8,"no","no",NA,NA,"thermo magmax wastewater ultra nucleic acid isolation kit","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",60.5,"sars-cov-2","N2","CDC N2 Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. , J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","(2019-nCoV/USA-WA1/2020)","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"6/24/2024","1722410700",6.93,NA,NA,NA,NA,44045,"UD20240624","CDPHE",NA,NA,"yes","7/31/2024","copies/L wastewater",251404,1354,12406,246254,"no",4000,"no",NA,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,"PASS"
"1930","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,"Composite",NA,"raw wastewater",NA,2.8,"no","no",NA,NA,"thermo magmax wastewater ultra nucleic acid isolation kit","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",60.5,"sars-cov-2","N2","CDC N2 Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. , J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","(2019-nCoV/USA-WA1/2020)","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"6/26/2024","-2209048980",6.7,NA,NA,NA,NA,44045,"UD20240626","CDPHE",NA,NA,"yes","7/1/2024","copies/L wastewater",252555,27966,197245,55731,"no",4000,"no",7,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,"PASS"
"1931","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,"24-hr flow-weighted composite",NA,"raw wastewater",NA,0,"no","no",NA,NA,"innovaprep ultrafiltration","EZ-1",0,NA,NA,40,40,"no","MHV","raw sample",NA,"sars-cov-2","n2","CDC N2 primers","ddpcr","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","(2019-nCoV/USA-WA1/2020)","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"6/27/2022","-2208963600",1.67,NA,NA,NA,NA,44045,"UD20220627","CDPHE",NA,NA,NA,"6/30/2022","copies/L wastewater",45508,40622,45508,45508,NA,4000,"no",29.79666,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,NA
"1932","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,NA,NA,"raw wastewater",NA,0,"no","no",NA,NA,"innovaprep ultrafiltration","EZ-1",0,NA,NA,40,40,"no","MHV","raw sample",3.5,"sars-cov-2","N2","CDC N2 Primers","ddpcr","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","(2019-nCoV/USA-WA1/2020)","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"6/28/2023","-2208963600",NA,NA,NA,NA,NA,44045,"UD20230628","CDPHE",NA,NA,NA,"8/17/2023","copies/L wastewater",80797,34984,80797,80797,"no",4000,"no",38.96681,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,NA
"1933","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,"24-hr flow-weighted composite",NA,"raw wastewater",NA,0,"no","no",NA,NA,"innovaprep ultrafiltration","EZ-1",0,NA,NA,40,40,"no","MHV","raw sample",NA,"sars-cov-2","n2","CDC N2 primers","ddpcr","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","(2019-nCoV/USA-WA1/2020)","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"6/29/2022","-2208963600",7.63,NA,NA,NA,NA,44045,"UD20220629","CDPHE",NA,NA,NA,"7/2/2022","copies/L wastewater",103111,22077,103111,22979,NA,4000,"no",26.35497,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,NA
"1934","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,"Composite",NA,"raw wastewater",NA,2.4,"no","no",NA,NA,"thermo magmax wastewater ultra nucleic acid isolation kit","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",60.5,"sars-cov-2","N2","CDC N2 Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. , J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","(2019-nCoV/USA-WA1/2020)","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"7/1/2024","-2209049760",6.98,NA,NA,NA,NA,44045,"UD20240701","CDPHE",NA,NA,"yes","7/8/2024","copies/L wastewater",185135,10488,185135,185135,NA,4000,"no",9.55,"no","no",NA,NA,NA,NA,0,"","yes",NA,NA,"PASS"
"1935","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,"composite",NA,"raw wastewater",NA,0,"no","no",NA,NA,"innovaprep ultrafiltration","EZ-1",0,NA,NA,40,40,"no","MHV","raw sample",3.5,"sars-cov-2","N2","CDC N2 Primers","ddpcr","Samples of known concentration are run in triplicate and backcalculated to determine lowest concentration consistently detectable on platform","pepper mild mottle virus","Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","(2019-nCoV/USA-WA1/2020)","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"7/3/2023","-2208963600",6.93,NA,NA,NA,NA,44045,"UD20230703","CDPHE",NA,NA,NA,"7/31/2023","copies/L wastewater",NA,NA,NA,NA,"no",4000,"no",10.85439,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,NA
