"","utility","measure_date","level","slope","p_val","level_tile","level_scale","population_served","capacity_mgd","flow_rate","sample_type","population_served_flow","sig"
"446","Utility4",2024-07-08,5.73712014636493,-0.0015766011352386,0.636455851132477,0.0188679245283019,-1.294931313114,89083,11.5,NA,"",NA,"Not Significant"
"447","Utility4",2024-07-10,5.73249586830927,-0.00291595307194096,0.16198482419403,0,-1.31076296720739,89083,11.5,NA,"",NA,"Not Significant"
"448","Utility4",2024-07-15,5.73649150356954,-0.00180150579283771,0.171677324186258,0.00943396226415094,-1.29708353129057,89083,11.5,NA,"",NA,"Not Significant"
"449","Utility4",2024-07-17,5.75520519650642,0.00144765039115072,0.506924438173899,0.0377358490566038,-1.23301543031998,89083,11.5,NA,"",NA,"Not Significant"
"450","Utility4",2024-07-22,5.7858977063276,0.00780008962266194,0.100291231581327,0.0471698113207547,-1.12793671470265,89083,11.5,NA,"",NA,"Not Significant"
"451","Utility4",2024-07-24,5.81875042520977,0.0167734457490307,0.0123088218051976,0.0566037735849057,-1.01546231867611,89083,11.5,NA,"",NA,"Significant"
"452","Utility4",2024-07-29,5.84047017193187,0.018998764044996,0.00149898958186599,0.0660377358490566,-0.941102707735572,89083,11.5,NA,"",NA,"Significant"
"453","Utility4",2024-07-31,5.87493988462689,0.0249583790850315,4.78362828241115e-05,0.0754716981132075,-0.823092380173797,89083,11.5,NA,"",NA,"Significant"
"454","Utility4",2024-08-05,5.90553246662298,0.0286130261073399,3.46682208827236e-07,0.132075471698113,-0.718355776934232,89083,11.5,NA,"",NA,"Significant"
"455","Utility4",2024-08-07,5.93105586107628,0.0293932490613373,3.65725413385327e-08,0.19811320754717,-0.630974017574297,89083,11.5,NA,"",NA,"Significant"
"456","Utility4",2024-08-12,5.94550399274884,0.0274461437745655,2.06565777650047e-06,0.235849056603774,-0.581509469771984,89083,11.5,NA,"",NA,"Significant"
"457","Utility4",2024-08-14,5.96405417954015,0.025074817181231,1.06219563981223e-05,0.273584905660377,-0.518001147583627,89083,11.5,NA,"",NA,"Significant"
"458","Utility4",2024-08-19,5.97061348748727,0.0217367879506637,0.000136034662517337,0.283018867924528,-0.495544735304624,89083,11.5,NA,"",NA,"Significant"
"459","Utility4",2024-08-21,5.9892468720674,0.0180743329469282,7.49415149483487e-05,0.320754716981132,-0.431751577602931,89083,11.5,7.4,"24-hr flow-weighted composite",105714.285714286,"Significant"
"460","Utility4",2024-08-26,6.01502712577781,0.0167848390780417,1.3346270003818e-05,0.433962264150943,-0.343490436237755,89083,11.5,NA,"",NA,"Significant"
"461","Utility4",2024-08-28,6.02397602888889,0.0158214093579656,9.06209227248433e-06,0.481132075471698,-0.312853018490734,89083,11.5,NA,"",NA,"Significant"
"462","Utility4",2024-09-09,6.03053762487097,0.0154577431588897,0.00621059020189878,0.5,-0.290388772907237,89083,11.5,NA,"",NA,"Significant"
"463","Utility4",2024-09-11,6.04887371272248,0.0134764180403318,0.00537555960726947,0.566037735849057,-0.227613438726091,89083,11.5,NA,"",NA,"Significant"
"464","Utility4",2024-09-16,6.05572519910531,0.0106293830488585,0.0019908014637524,0.584905660377358,-0.204156725887278,89083,11.5,7.05,"24-hr flow-weighted composite",100714.285714286,"Significant"
"465","Utility4",2024-09-23,6.07797484100157,0.0149163134774627,0.0174913730307684,0.613207547169811,-0.127982968608202,89083,11.5,NA,"",NA,"Significant"
"466","Utility4",2024-09-25,6.09517207453333,0.0158370027603804,0.00111326525671709,0.660377358490566,-0.0691066101019473,89083,11.5,NA,"",NA,"Significant"
"467","Utility4",2024-09-30,6.11051772270773,0.0160298633289319,4.42761249756562e-05,0.69811320754717,-0.0165693295121014,89083,11.5,7.18,"24-hr flow-weighted composite",102571.428571429,"Significant"
"468","Utility4",2024-10-02,6.11191043131048,0.0141930970651153,0.00062448600699379,0.707547169811321,-0.0118012596455961,89083,11.5,6.98,"24-hr flow-weighted composite",99714.2857142857,"Significant"
"469","Utility4",2024-10-08,6.10860277713742,0.00779942290488603,0.0645758806067951,0.688679245283019,-0.0231253271212161,89083,11.5,7.23,"24-hr flow-weighted composite",103285.714285714,"Not Significant"
"470","Utility4",2024-10-09,6.0942935951765,0.00352224535113378,0.312060418882232,0.650943396226415,-0.0721141674196659,89083,11.5,7.01,"24-hr flow-weighted composite",100142.857142857,"Not Significant"
"471","Utility4",2024-10-14,6.0891666928475,0.00106798754478011,0.695942205365086,0.641509433962264,-0.0896666033385697,89083,11.5,7.01,"24-hr flow-weighted composite",100142.857142857,"Not Significant"
"472","Utility4",2024-10-16,6.09665665539723,-0.00199518404509764,0.287562828893326,0.669811320754717,-0.0640240068440969,89083,11.5,0,"24-hr flow-weighted composite",0,"Not Significant"
"473","Utility4",2024-10-21,6.11675377597273,-0.00111555272576516,0.619339639352214,0.726415094339623,0.00478038973291655,89083,11.5,7.76,"24-hr flow-weighted composite",110857.142857143,"Not Significant"
"474","Utility4",2024-10-23,6.12241941953419,0.00179257223437425,0.498093646913494,0.735849056603774,0.024177257309144,89083,11.5,7.76,"24-hr flow-weighted composite",110857.142857143,"Not Significant"
"475","Utility4",2024-10-28,6.12942739632008,0.00522544962102145,0.0598054713714109,0.773584905660377,0.0481697298709666,89083,11.5,7.07,"24-hr flow-weighted composite",101000,"Not Significant"
"476","Utility4",2024-10-30,6.13433029442737,0.0080855096012405,0.000769828198217656,0.792452830188679,0.0649552661114778,89083,11.5,7.84,"24-hr flow-weighted composite",112000,"Significant"
"477","Utility4",2024-11-04,6.12274601526323,0.00674138805910104,0.0117830232272842,0.745283018867924,0.0252953887338469,89083,11.5,8.285,"24-hr flow-weighted composite",118357.142857143,"Significant"
"478","Utility4",2024-11-06,6.12361015280992,0.00374128020400891,0.0990754688273524,0.754716981132076,0.0282538455055969,89083,11.5,6.856,"24-hr flow-weighted composite",97942.8571428571,"Not Significant"
"479","Utility4",2024-11-12,6.13119986807186,0.000424749514106346,0.765755979238097,0.783018867924528,0.054237954862342,89083,11.5,6.82,"24-hr flow-weighted composite",97428.5714285714,"Not Significant"
"480","Utility4",2024-11-13,6.12721873888434,0.00025795571202029,0.796148617865395,0.764150943396226,0.040608181860102,89083,11.5,6.633,"24-hr flow-weighted composite",94757.1428571429,"Not Significant"
"481","Utility4",2024-11-18,6.10663546512059,-0.00264803756699651,0.12920669808438,0.679245283018868,-0.0298606062219377,89083,11.5,6.855,"24-hr flow-weighted composite",97928.5714285714,"Not Significant"
"482","Utility4",2024-11-20,6.08671142500019,-0.00612389723187118,0.0344987328973316,0.622641509433962,-0.0980724454608096,89083,11.5,NA,"24-hr flow-weighted composite",NA,"Significant"
"483","Utility4",2024-11-25,6.07052048433173,-0.00910851612018595,0.015098521211393,0.60377358490566,-0.153503664999056,89083,11.5,6.29,"24-hr flow-weighted composite",89857.1428571429,"Significant"
"484","Utility4",2024-12-02,6.05373112808303,-0.0164960715349249,0.000120857095849386,0.575471698113208,-0.210983616978664,89083,11.5,6.56,"24-hr flow-weighted composite",93714.2857142857,"Significant"
"485","Utility4",2024-12-04,6.03318730081386,-0.0184303183466725,1.15320936108065e-06,0.509433962264151,-0.281317356248799,89083,11.5,6.225,"24-hr flow-weighted composite",88928.5714285714,"Significant"
"486","Utility4",2024-12-09,6.00161167948426,-0.0200708759139817,8.44467657196705e-05,0.358490566037736,-0.389419487793749,89083,11.5,6.71,"24-hr flow-weighted composite",95857.1428571429,"Significant"
"487","Utility4",2024-12-11,5.98578378838977,-0.0209116692818212,5.88146262101389e-05,0.311320754716981,-0.443607772715058,89083,11.5,6.55,"24-hr flow-weighted composite",93571.4285714286,"Significant"
"488","Utility4",2024-12-16,5.97757055316515,-0.0200047798926384,0.0002094695472302,0.30188679245283,-0.471726561745134,89083,11.5,6.56,"24-hr flow-weighted composite",93714.2857142857,"Significant"
"489","Utility4",2024-12-18,5.95972289766002,-0.0186491224615926,0.000420624643273213,0.264150943396226,-0.532829701507464,89083,11.5,6.33,"24-hr flow-weighted composite",90428.5714285714,"Significant"
"490","Utility4",2024-12-30,5.94992731959802,-0.0129429610502222,0.000461936549053938,0.254716981132075,-0.566365791174973,89083,11.5,6.34,"24-hr flow-weighted composite",90571.4285714286,"Significant"
"491","Utility4",2025-01-06,5.9494519806643,-0.0094151295564572,0.0756616787751006,0.245283018867925,-0.567993159054938,89083,11.5,6.43,"24-hr flow-weighted composite",91857.1428571429,"Not Significant"
"492","Utility4",2025-01-08,5.93451803680811,-0.00760899214894532,0.0552844803871705,0.216981132075472,-0.619120930900657,89083,11.5,6.47,"24-hr flow-weighted composite",92428.5714285714,"Not Significant"
"493","Utility4",2025-01-13,5.9312268724623,-0.0071035285263365,0.0645911529178803,0.207547169811321,-0.630388543890214,89083,11.5,6.6,"24-hr flow-weighted composite",94285.7142857143,"Not Significant"
"494","Utility4",2025-01-15,5.91254766458632,-0.00929844182253969,0.0115379976377082,0.169811320754717,-0.694338581987201,89083,11.5,7.26,"24-hr flow-weighted composite",103714.285714286,"Significant"
"495","Utility4",2025-01-21,5.90958534235689,-0.0101703648836601,0.00491150310308995,0.160377358490566,-0.704480372832163,89083,11.5,6.4,"24-hr flow-weighted composite",91428.5714285714,"Significant"
"496","Utility4",2025-01-27,5.89356976042307,-0.0106539540695944,0.000332251269122794,0.10377358490566,-0.759311235126419,89083,11.5,6.75,"24-hr flow-weighted composite",96428.5714285714,"Significant"
"497","Utility4",2025-02-03,5.89052545067732,-0.0100380747733216,0.00678506559697404,0.0943396226415094,-0.769733718002158,89083,11.5,6.563,"24-hr flow-weighted composite",93757.1428571429,"Significant"
"498","Utility4",2025-02-05,5.88899811357799,-0.00661589936962335,0.0181282894503923,0.0849056603773585,-0.77496270128332,89083,11.5,6.23,"24-hr flow-weighted composite",89000,"Significant"
"499","Utility4",2025-02-10,5.90036103080218,-0.00230202699544968,0.469906928106926,0.113207547169811,-0.736060677482071,89083,11.5,6.512,"24-hr flow-weighted composite",93028.5714285714,"Not Significant"
"500","Utility4",2025-02-12,5.90564878542261,0.00339936301239433,0.130876718921975,0.141509433962264,-0.717957548502017,89083,11.5,6.337,"24-hr flow-weighted composite",90528.5714285714,"Not Significant"
"501","Utility4",2025-02-18,5.90269164881553,0.004098306812104,0.0557172808686701,0.122641509433962,-0.728081585877497,89083,11.5,6.61,"24-hr flow-weighted composite",94428.5714285714,"Not Significant"
"502","Utility4",2025-02-19,5.91255378952986,0.00447171584559258,0.00788833220698347,0.179245283018868,-0.694317612662634,89083,11.5,6.268,"24-hr flow-weighted composite",89542.8571428571,"Significant"
"503","Utility4",2025-02-24,5.90776033699604,0.0036123796026174,0.0066813961764525,0.150943396226415,-0.710728451611957,89083,11.5,6.494,"24-hr flow-weighted composite",92771.4285714286,"Significant"
"504","Utility4",2025-03-03,5.92041204703105,0.00332719647368587,0.0310347295433677,0.188679245283019,-0.667414123504308,89083,11.5,6.55,"24-hr flow-weighted composite",93571.4285714286,"Significant"
"505","Utility4",2025-03-05,5.93842770824586,0.00606463874940106,0.0288362697928347,0.226415094339623,-0.605735800275668,89083,11.5,6.219,"24-hr flow-weighted composite",88842.8571428571,"Significant"
"506","Utility4",2025-03-10,5.97170131743935,0.0124377659800612,0.0140344048114111,0.292452830188679,-0.4918204463872,89083,11.5,6.34,"24-hr flow-weighted composite",90571.4285714286,"Significant"
"507","Utility4",2025-03-12,5.99309155326298,0.0175007834631528,0.00442947540494901,0.339622641509434,-0.418588947230119,89083,11.5,6.214,"24-hr flow-weighted composite",88771.4285714286,"Significant"
"508","Utility4",2025-03-17,6.00218439978009,0.0206694983374142,0.000209351338023825,0.367924528301887,-0.387458725593304,89083,11.5,6.064,"24-hr flow-weighted composite",86628.5714285714,"Significant"
"509","Utility4",2025-03-19,5.9962666818552,0.0169123852727731,0.00606661533523949,0.349056603773585,-0.40771859363784,89083,11.5,6.16,"24-hr flow-weighted composite",88000,"Significant"
"510","Utility4",2025-03-24,5.99186575965096,0.0128757916935402,0.010624634867956,0.330188679245283,-0.422785567809994,89083,11.5,6.393,"24-hr flow-weighted composite",91328.5714285714,"Significant"
"511","Utility4",2025-03-26,6.00328311665526,0.00850250850870128,0.0331683341219947,0.377358490566038,-0.383697164263102,89083,11.5,6.25,"24-hr flow-weighted composite",89285.7142857143,"Significant"
"512","Utility4",2025-03-31,6.0047834531247,0.00390396048969566,0.0557664252413731,0.39622641509434,-0.378560620196789,89083,11.5,6.51,"24-hr flow-weighted composite",93000,"Not Significant"
"513","Utility4",2025-04-02,6.00832076867541,0.00206793527594929,0.0720563838866521,0.415094339622642,-0.366450285233382,89083,11.5,6.55,"24-hr flow-weighted composite",93571.4285714286,"Not Significant"
"514","Utility4",2025-04-07,6.02223211513635,0.00347032189939157,0.040980494177619,0.462264150943396,-0.318823472465708,89083,11.5,6.55,"24-hr flow-weighted composite",93571.4285714286,"Significant"
"515","Utility4",2025-04-09,6.02279934916933,0.00519172731904727,0.00136266651019893,0.471698113207547,-0.31688149300601,89083,11.5,6.2,"24-hr flow-weighted composite",88571.4285714286,"Significant"
"516","Utility4",2025-04-14,6.03511571028414,0.0066511063906912,0.000166382394420955,0.528301886792453,-0.274715263702373,89083,11.5,6.836,"24-hr flow-weighted composite",97657.1428571429,"Significant"
"517","Utility4",2025-04-16,6.04277653828663,0.0069151199895322,0.000180479980955355,0.547169811320755,-0.248487693140155,89083,11.5,6.507,"24-hr flow-weighted composite",92957.1428571429,"Significant"
"518","Utility4",2025-04-21,6.03618253320322,0.00628544195020698,0.00139106012268563,0.537735849056604,-0.271062894352945,89083,11.5,6.579,"24-hr flow-weighted composite",93985.7142857143,"Significant"
"519","Utility4",2025-04-23,6.03334891854713,0.0043915169595063,0.0248476668435553,0.518867924528302,-0.280764042625006,89083,11.5,6.569,"24-hr flow-weighted composite",93842.8571428571,"Significant"
"520","Utility4",2025-04-28,6.01734611441049,0.00026814141061074,0.893668899356918,0.443396226415094,-0.335551158919835,89083,11.5,7.89,"24-hr flow-weighted composite",112714.285714286,"Not Significant"
"521","Utility4",2025-04-30,6.00531703981078,-0.00347906212723053,0.175081801070067,0.405660377358491,-0.376733835617425,89083,11.5,6.699,"24-hr flow-weighted composite",95700,"Not Significant"
"522","Utility4",2025-05-07,6.00455737100891,-0.00856271773435933,0.00111497819029112,0.386792452830189,-0.37933463374242,89083,11.5,7.24,"24-hr flow-weighted composite",103428.571428571,"Significant"
"523","Utility4",2025-05-12,6.00945597000015,-0.00662961523513472,0.0188738058845784,0.424528301886792,-0.362563815933038,89083,11.5,7.44,"24-hr flow-weighted composite",106285.714285714,"Significant"
"524","Utility4",2025-05-14,6.01931893635406,-0.00270228608566428,0.354294816415528,0.452830188679245,-0.328797016062862,89083,11.5,7.44,"24-hr flow-weighted composite",106285.714285714,"Not Significant"
"525","Utility4",2025-05-19,6.03030889174287,0.00319194786522653,0.204792099306499,0.490566037735849,-0.291171862444733,89083,11.5,7.4,"24-hr flow-weighted composite",105714.285714286,"Not Significant"
"526","Utility4",2025-05-21,6.04656941711541,0.0083822690022542,0.00432801715500427,0.556603773584906,-0.235502413078608,89083,11.5,7,"24-hr flow-weighted composite",1e+05,"Significant"
"527","Utility4",2025-05-27,6.06397442633779,0.0119833020965416,0.000490923339219534,0.594339622641509,-0.175914714807864,89083,11.5,6.887,"24-hr flow-weighted composite",98385.7142857143,"Significant"
"528","Utility4",2025-05-28,6.08762546205725,0.0137675595207727,0.00013742234508461,0.632075471698113,-0.0949431529871163,89083,11.5,7.02,"24-hr flow-weighted composite",100285.714285714,"Significant"
"529","Utility4",2025-06-02,6.11565436765389,0.0174597778200902,7.03979189812267e-05,0.716981132075472,0.00101646117979805,89083,11.5,6.75,"24-hr flow-weighted composite",96428.5714285714,"Significant"
"530","Utility4",2025-06-04,6.14700770867754,0.0212433326333698,4.34458439851179e-05,0.80188679245283,0.108357595035328,89083,11.5,7.52,"24-hr flow-weighted composite",107428.571428571,"Significant"
"531","Utility4",2025-06-11,6.1803838105105,0.0270343062740381,4.9976417187904e-05,0.811320754716981,0.222623842186605,89083,11.5,7.028,"24-hr flow-weighted composite",100400,"Significant"
"532","Utility4",2025-06-16,6.22238564194756,0.0314766989837776,3.00674952712448e-05,0.820754716981132,0.366421091961731,89083,11.5,6.74,"24-hr flow-weighted composite",96285.7142857143,"Significant"
"533","Utility4",2025-06-23,6.25590006742413,0.0355869332810501,5.13883502824186e-05,0.830188679245283,0.481160903213698,89083,11.5,6.77,"24-hr flow-weighted composite",96714.2857142857,"Significant"
"534","Utility4",2025-06-30,6.30065257743894,0.0394320726261901,0.00137003079899622,0.839622641509434,0.634375361738115,89083,11.5,7.71,"24-hr flow-weighted composite",110142.857142857,"Significant"
"535","Utility4",2025-07-07,6.34761194935184,0.0420431432227643,0.00277574288302074,0.849056603773585,0.795145221080104,89083,11.5,7.596,"24-hr flow-weighted composite",108514.285714286,"Significant"
"536","Utility4",2025-07-09,6.39743272749607,0.0471557352128721,0.000289632767514782,0.858490566037736,0.965711375785365,89083,11.5,7.841,"24-hr flow-weighted composite",112014.285714286,"Significant"
"537","Utility4",2025-07-14,6.43456422468395,0.0454108464576759,3.20431292267668e-05,0.867924528301887,1.09283457477373,89083,11.5,6.57,"24-hr flow-weighted composite",93857.1428571429,"Significant"
"538","Utility4",2025-07-16,6.47107339082383,0.0427793902101887,0.00015208057811367,0.877358490566038,1.21782716445081,89083,11.5,6.57,"24-hr flow-weighted composite",93857.1428571429,"Significant"
"539","Utility4",2025-07-21,6.52016631835328,0.0430024150335879,3.13947778840292e-06,0.886792452830189,1.38590145360946,89083,11.5,7.45,"24-hr flow-weighted composite",106428.571428571,"Significant"
"540","Utility4",2025-07-23,6.58551663613224,0.0455495249318153,4.0213326461355e-05,0.89622641509434,1.60963445874344,89083,11.5,7.931,"24-hr flow-weighted composite",113300,"Significant"
"541","Utility4",2025-07-28,6.63636983776876,0.0474301277211594,2.31370550175781e-06,0.905660377358491,1.78373521310102,89083,11.5,7.254,"24-hr flow-weighted composite",103628.571428571,"Significant"
"542","Utility4",2025-07-31,6.69392855126587,0.0530874654720966,1.13773162742332e-05,0.915094339622642,1.98079292268879,89083,11.5,7.92,"24-hr flow-weighted composite",113142.857142857,"Significant"
"543","Utility4",2025-08-04,6.74029987540074,0.0528257425874977,2.50135424532433e-07,0.924528301886792,2.13954954474268,89083,11.5,6.75,"24-hr flow-weighted composite",96428.5714285714,"Significant"
"544","Utility4",2025-08-06,6.77421819801073,0.0520754803853297,8.62854256142578e-07,0.933962264150943,2.25567213610184,89083,11.5,8.056,"24-hr flow-weighted composite",115085.714285714,"Significant"
"545","Utility4",2025-08-11,6.81113230406884,0.0483653970905578,5.15603171410589e-06,0.943396226415094,2.38205107595875,89083,11.5,8.255,"24-hr flow-weighted composite",117928.571428571,"Significant"
"546","Utility4",2025-08-13,6.83525503680932,0.0421082064777232,1.29451494183859e-05,0.952830188679245,2.46463753722625,89083,11.5,8.2,"24-hr flow-weighted composite",117142.857142857,"Significant"
"547","Utility4",2025-08-18,6.86483301796106,0.0371026764404251,1.87886066987407e-05,0.962264150943396,2.56590055833749,89083,11.5,8.57,"24-hr flow-weighted composite",122428.571428571,"Significant"
"548","Utility4",2025-08-20,6.91230593412795,0.0344726883037677,1.51504633692925e-06,0.971698113207547,2.7284285850935,89083,11.5,8.281,"24-hr flow-weighted composite",118300,"Significant"
"549","Utility4",2025-08-25,6.95758849200159,0.0350622155689015,3.17992487308719e-06,0.981132075471698,2.88345771268689,89083,11.5,8.39,"24-hr flow-weighted composite",119857.142857143,"Significant"
"550","Utility4",2025-08-26,7.01173336845209,0.0386610280181513,1.28819833473588e-05,0.990566037735849,3.06882782767018,89083,11.5,8.4206,"24-hr flow-weighted composite",120294.285714286,"Significant"
"551","Utility4",2025-08-27,7.05866353562029,0.040578523415797,1.00120173180552e-06,1,3.22949770180139,89083,11.5,8.652,"24-hr flow-weighted composite",123600,"Significant"
